aa_eleicao;nm_pais;nm_regiao;sg_uf;nm_municipio;ds_tipo_deficiencia;qt_eleitor_apto;qt_eleitor_comp;qt_eleitor_abstencao
2022;Brasil;SUDESTE;SP;LOURDES;DEFICIÊNCIA DE LOCOMOÇÃO;4;2;2
2022;Brasil;SUDESTE;SP;LOURDES;DEFICIÊNCIA VISUAL;2;1;1
2022;Brasil;SUDESTE;SP;LOURDES;DIFICULDADE PARA O EXERCÍCIO DO VOTO;6;2;4
2022;Brasil;SUDESTE;SP;LOURDES;OUTROS;19;7;12
2022;Brasil;SUDESTE;SP;LOUVEIRA;DEFICIÊNCIA AUDITIVA;31;25;6
2022;Brasil;SUDESTE;SP;LOUVEIRA;DEFICIÊNCIA DE LOCOMOÇÃO;110;63;47
2022;Brasil;SUDESTE;SP;LOUVEIRA;DEFICIÊNCIA VISUAL;35;23;12
2022;Brasil;SUDESTE;SP;LOUVEIRA;DIFICULDADE PARA O EXERCÍCIO DO VOTO;10;3;7
2022;Brasil;SUDESTE;SP;LOUVEIRA;OUTROS;75;48;27
2022;Brasil;SUDESTE;SP;LUCIANÓPOLIS;DEFICIÊNCIA DE LOCOMOÇÃO;1;1;0
2022;Brasil;SUDESTE;SP;LUCIANÓPOLIS;DIFICULDADE PARA O EXERCÍCIO DO VOTO;1;0;1
2022;Brasil;SUDESTE;SP;LUCIANÓPOLIS;OUTROS;4;2;2
2022;Brasil;SUDESTE;SP;LUCÉLIA;DEFICIÊNCIA AUDITIVA;5;3;2
2022;Brasil;SUDESTE;SP;LUCÉLIA;DEFICIÊNCIA DE LOCOMOÇÃO;21;11;10
2022;Brasil;SUDESTE;SP;LUCÉLIA;DEFICIÊNCIA VISUAL;2;2;0
2022;Brasil;SUDESTE;SP;LUCÉLIA;DIFICULDADE PARA O EXERCÍCIO DO VOTO;17;2;15
2022;Brasil;SUDESTE;SP;LUCÉLIA;OUTROS;16;8;8
2022;Brasil;SUDESTE;SP;LUIZIÂNIA;DEFICIÊNCIA AUDITIVA;15;7;8
2022;Brasil;SUDESTE;SP;LUIZIÂNIA;DEFICIÊNCIA DE LOCOMOÇÃO;11;7;4
2022;Brasil;SUDESTE;SP;LUIZIÂNIA;DEFICIÊNCIA VISUAL;9;5;4
2022;Brasil;SUDESTE;SP;LUIZIÂNIA;DIFICULDADE PARA O EXERCÍCIO DO VOTO;1;0;1
2022;Brasil;SUDESTE;SP;LUIZIÂNIA;OUTROS;15;10;5
2022;Brasil;SUDESTE;SP;LUPÉRCIO;DEFICIÊNCIA AUDITIVA;2;1;1
2022;Brasil;SUDESTE;SP;LUPÉRCIO;DEFICIÊNCIA DE LOCOMOÇÃO;8;4;4
2022;Brasil;SUDESTE;SP;LUPÉRCIO;DEFICIÊNCIA VISUAL;3;2;1
2022;Brasil;SUDESTE;SP;LUPÉRCIO;DIFICULDADE PARA O EXERCÍCIO DO VOTO;2;0;2
2022;Brasil;SUDESTE;SP;LUPÉRCIO;OUTROS;8;4;4
2022;Brasil;SUDESTE;SP;LUTÉCIA;DEFICIÊNCIA AUDITIVA;1;0;1
2022;Brasil;SUDESTE;SP;LUTÉCIA;DEFICIÊNCIA DE LOCOMOÇÃO;11;3;8
2022;Brasil;SUDESTE;SP;LUTÉCIA;DEFICIÊNCIA VISUAL;6;4;2
2022;Brasil;SUDESTE;SP;LUTÉCIA;DIFICULDADE PARA O EXERCÍCIO DO VOTO;1;0;1
2022;Brasil;SUDESTE;SP;LUTÉCIA;OUTROS;21;13;8
2022;Brasil;SUDESTE;SP;LUÍS ANTÔNIO;DEFICIÊNCIA DE LOCOMOÇÃO;3;0;3
2022;Brasil;SUDESTE;SP;LUÍS ANTÔNIO;DEFICIÊNCIA VISUAL;1;1;0
2022;Brasil;SUDESTE;SP;LUÍS ANTÔNIO;DIFICULDADE PARA O EXERCÍCIO DO VOTO;1;0;1
2022;Brasil;SUDESTE;SP;LUÍS ANTÔNIO;OUTROS;9;4;5
2022;Brasil;SUDESTE;SP;MACATUBA;DEFICIÊNCIA AUDITIVA;11;9;2
2022;Brasil;SUDESTE;SP;MACATUBA;DEFICIÊNCIA DE LOCOMOÇÃO;48;22;26
2022;Brasil;SUDESTE;SP;MACATUBA;DEFICIÊNCIA VISUAL;15;9;6
2022;Brasil;SUDESTE;SP;MACATUBA;OUTROS;29;10;19
2022;Brasil;SUDESTE;SP;MACAUBAL;DEFICIÊNCIA AUDITIVA;3;2;1
2022;Brasil;SUDESTE;SP;MACAUBAL;DEFICIÊNCIA DE LOCOMOÇÃO;36;23;13
2022;Brasil;SUDESTE;SP;MACAUBAL;DEFICIÊNCIA VISUAL;9;7;2
2022;Brasil;SUDESTE;SP;MACAUBAL;DIFICULDADE PARA O EXERCÍCIO DO VOTO;6;2;4
2022;Brasil;SUDESTE;SP;MACAUBAL;OUTROS;2;1;1
2022;Brasil;SUDESTE;SP;MACEDÔNIA;DEFICIÊNCIA AUDITIVA;5;5;0
2022;Brasil;SUDESTE;SP;MACEDÔNIA;DEFICIÊNCIA DE LOCOMOÇÃO;2;1;1
2022;Brasil;SUDESTE;SP;MACEDÔNIA;DEFICIÊNCIA VISUAL;7;5;2
2022;Brasil;SUDESTE;SP;MACEDÔNIA;DIFICULDADE PARA O EXERCÍCIO DO VOTO;2;0;2
2022;Brasil;SUDESTE;SP;MACEDÔNIA;OUTROS;5;3;2
2022;Brasil;SUDESTE;SP;MAGDA;DEFICIÊNCIA AUDITIVA;2;1;1
2022;Brasil;SUDESTE;SP;MAGDA;DEFICIÊNCIA DE LOCOMOÇÃO;16;12;4
2022;Brasil;SUDESTE;SP;MAGDA;DEFICIÊNCIA VISUAL;5;4;1
2022;Brasil;SUDESTE;SP;MAGDA;DIFICULDADE PARA O EXERCÍCIO DO VOTO;2;1;1
2022;Brasil;SUDESTE;SP;MAGDA;OUTROS;23;17;6
2022;Brasil;SUDESTE;SP;MAIRINQUE;DEFICIÊNCIA AUDITIVA;30;26;4
2022;Brasil;SUDESTE;SP;MAIRINQUE;DEFICIÊNCIA DE LOCOMOÇÃO;156;103;53
2022;Brasil;SUDESTE;SP;MAIRINQUE;DEFICIÊNCIA VISUAL;43;25;18
2022;Brasil;SUDESTE;SP;MAIRINQUE;DIFICULDADE PARA O EXERCÍCIO DO VOTO;9;0;9
2022;Brasil;SUDESTE;SP;MAIRINQUE;OUTROS;103;60;43
2022;Brasil;SUDESTE;SP;MAIRIPORÃ;DEFICIÊNCIA AUDITIVA;40;31;9
2022;Brasil;SUDESTE;SP;MAIRIPORÃ;DEFICIÊNCIA DE LOCOMOÇÃO;125;90;35
2022;Brasil;SUDESTE;SP;MAIRIPORÃ;DEFICIÊNCIA VISUAL;68;48;20
2022;Brasil;SUDESTE;SP;MAIRIPORÃ;DIFICULDADE PARA O EXERCÍCIO DO VOTO;15;0;15
2022;Brasil;SUDESTE;SP;MAIRIPORÃ;OUTROS;169;117;52
2022;Brasil;SUDESTE;SP;MANDURI;DEFICIÊNCIA AUDITIVA;2;2;0
2022;Brasil;SUDESTE;SP;MANDURI;DEFICIÊNCIA DE LOCOMOÇÃO;14;13;1
2022;Brasil;SUDESTE;SP;MANDURI;DEFICIÊNCIA VISUAL;6;5;1
2022;Brasil;SUDESTE;SP;MANDURI;DIFICULDADE PARA O EXERCÍCIO DO VOTO;2;0;2
2022;Brasil;SUDESTE;SP;MANDURI;OUTROS;23;16;7
2022;Brasil;SUDESTE;SP;MARABÁ PAULISTA;DEFICIÊNCIA AUDITIVA;2;0;2
2022;Brasil;SUDESTE;SP;MARABÁ PAULISTA;DEFICIÊNCIA DE LOCOMOÇÃO;1;0;1
2022;Brasil;SUDESTE;SP;MARABÁ PAULISTA;DEFICIÊNCIA VISUAL;3;0;3
2022;Brasil;SUDESTE;SP;MARABÁ PAULISTA;DIFICULDADE PARA O EXERCÍCIO DO VOTO;1;0;1
2022;Brasil;SUDESTE;SP;MARABÁ PAULISTA;OUTROS;10;7;3
2022;Brasil;SUDESTE;SP;MARACAÍ;DEFICIÊNCIA AUDITIVA;8;7;1
2022;Brasil;SUDESTE;SP;MARACAÍ;DEFICIÊNCIA DE LOCOMOÇÃO;46;25;21
2022;Brasil;SUDESTE;SP;MARACAÍ;DEFICIÊNCIA VISUAL;32;21;11
2022;Brasil;SUDESTE;SP;MARACAÍ;DIFICULDADE PARA O EXERCÍCIO DO VOTO;7;0;7
2022;Brasil;SUDESTE;SP;MARACAÍ;OUTROS;18;11;7
2022;Brasil;SUDESTE;SP;MARAPOAMA;DEFICIÊNCIA AUDITIVA;1;1;0
2022;Brasil;SUDESTE;SP;MARAPOAMA;DEFICIÊNCIA DE LOCOMOÇÃO;2;0;2
2022;Brasil;SUDESTE;SP;MARAPOAMA;DEFICIÊNCIA VISUAL;3;3;0
2022;Brasil;SUDESTE;SP;MARAPOAMA;OUTROS;6;3;3
2022;Brasil;SUDESTE;SP;MARINÓPOLIS;DEFICIÊNCIA DE LOCOMOÇÃO;2;0;2
2022;Brasil;SUDESTE;SP;MARINÓPOLIS;OUTROS;42;36;6
2022;Brasil;SUDESTE;SP;MARIÁPOLIS;DEFICIÊNCIA DE LOCOMOÇÃO;6;2;4
2022;Brasil;SUDESTE;SP;MARIÁPOLIS;DEFICIÊNCIA VISUAL;3;2;1
2022;Brasil;SUDESTE;SP;MARIÁPOLIS;DIFICULDADE PARA O EXERCÍCIO DO VOTO;5;0;5
2022;Brasil;SUDESTE;SP;MARIÁPOLIS;OUTROS;1;1;0
2022;Brasil;SUDESTE;SP;MARTINÓPOLIS;DEFICIÊNCIA AUDITIVA;9;7;2
2022;Brasil;SUDESTE;SP;MARTINÓPOLIS;DEFICIÊNCIA DE LOCOMOÇÃO;17;14;3
2022;Brasil;SUDESTE;SP;MARTINÓPOLIS;DEFICIÊNCIA VISUAL;14;9;5
2022;Brasil;SUDESTE;SP;MARTINÓPOLIS;DIFICULDADE PARA O EXERCÍCIO DO VOTO;20;4;16
2022;Brasil;SUDESTE;SP;MARTINÓPOLIS;OUTROS;20;14;6
2022;Brasil;SUDESTE;SP;MARÍLIA;DEFICIÊNCIA AUDITIVA;162;120;42
2022;Brasil;SUDESTE;SP;MARÍLIA;DEFICIÊNCIA DE LOCOMOÇÃO;935;536;399
2022;Brasil;SUDESTE;SP;MARÍLIA;DEFICIÊNCIA VISUAL;237;136;101
2022;Brasil;SUDESTE;SP;MARÍLIA;DIFICULDADE PARA O EXERCÍCIO DO VOTO;286;23;263
2022;Brasil;SUDESTE;SP;MARÍLIA;OUTROS;637;413;224
2022;Brasil;SUDESTE;SP;MATÃO;DEFICIÊNCIA AUDITIVA;22;17;5
2022;Brasil;SUDESTE;SP;MATÃO;DEFICIÊNCIA DE LOCOMOÇÃO;145;84;61
2022;Brasil;SUDESTE;SP;MATÃO;DEFICIÊNCIA VISUAL;59;26;33
2022;Brasil;SUDESTE;SP;MATÃO;DIFICULDADE PARA O EXERCÍCIO DO VOTO;46;4;42
2022;Brasil;SUDESTE;SP;MATÃO;OUTROS;172;83;89
2022;Brasil;SUDESTE;SP;MAUÁ;DEFICIÊNCIA AUDITIVA;204;166;38
2022;Brasil;SUDESTE;SP;MAUÁ;DEFICIÊNCIA DE LOCOMOÇÃO;787;519;268
2022;Brasil;SUDESTE;SP;MAUÁ;DEFICIÊNCIA VISUAL;253;175;78
2022;Brasil;SUDESTE;SP;MAUÁ;DIFICULDADE PARA O EXERCÍCIO DO VOTO;98;6;92
2022;Brasil;SUDESTE;SP;MAUÁ;OUTROS;1548;1108;440
2022;Brasil;SUDESTE;SP;MENDONÇA;DEFICIÊNCIA AUDITIVA;3;2;1
2022;Brasil;SUDESTE;SP;MENDONÇA;DEFICIÊNCIA DE LOCOMOÇÃO;8;7;1
2022;Brasil;SUDESTE;SP;MENDONÇA;DEFICIÊNCIA VISUAL;4;2;2
2022;Brasil;SUDESTE;SP;MENDONÇA;DIFICULDADE PARA O EXERCÍCIO DO VOTO;7;0;7
2022;Brasil;SUDESTE;SP;MENDONÇA;OUTROS;10;9;1
2022;Brasil;SUDESTE;SP;MERIDIANO;DEFICIÊNCIA DE LOCOMOÇÃO;2;1;1
2022;Brasil;SUDESTE;SP;MERIDIANO;DEFICIÊNCIA VISUAL;2;2;0
2022;Brasil;SUDESTE;SP;MERIDIANO;DIFICULDADE PARA O EXERCÍCIO DO VOTO;2;0;2
2022;Brasil;SUDESTE;SP;MERIDIANO;OUTROS;8;6;2
2022;Brasil;SUDESTE;SP;MESÓPOLIS;DEFICIÊNCIA AUDITIVA;1;1;0
2022;Brasil;SUDESTE;SP;MESÓPOLIS;DEFICIÊNCIA DE LOCOMOÇÃO;1;1;0
2022;Brasil;SUDESTE;SP;MESÓPOLIS;DEFICIÊNCIA VISUAL;1;1;0
2022;Brasil;SUDESTE;SP;MESÓPOLIS;OUTROS;4;4;0
2022;Brasil;SUDESTE;SP;MIGUELÓPOLIS;DEFICIÊNCIA AUDITIVA;12;9;3
2022;Brasil;SUDESTE;SP;MIGUELÓPOLIS;DEFICIÊNCIA DE LOCOMOÇÃO;28;15;13
2022;Brasil;SUDESTE;SP;MIGUELÓPOLIS;DEFICIÊNCIA VISUAL;14;9;5
2022;Brasil;SUDESTE;SP;MIGUELÓPOLIS;DIFICULDADE PARA O EXERCÍCIO DO VOTO;4;2;2
2022;Brasil;SUDESTE;SP;MIGUELÓPOLIS;OUTROS;26;13;13
2022;Brasil;SUDESTE;SP;MINEIROS DO TIETÊ;DEFICIÊNCIA AUDITIVA;9;6;3
2022;Brasil;SUDESTE;SP;MINEIROS DO TIETÊ;DEFICIÊNCIA DE LOCOMOÇÃO;56;30;26
2022;Brasil;SUDESTE;SP;MINEIROS DO TIETÊ;DEFICIÊNCIA VISUAL;9;4;5
2022;Brasil;SUDESTE;SP;MINEIROS DO TIETÊ;DIFICULDADE PARA O EXERCÍCIO DO VOTO;6;0;6
2022;Brasil;SUDESTE;SP;MINEIROS DO TIETÊ;OUTROS;36;23;13
2022;Brasil;SUDESTE;SP;MIRA ESTRELA;DEFICIÊNCIA AUDITIVA;2;2;0
2022;Brasil;SUDESTE;SP;MIRA ESTRELA;DEFICIÊNCIA DE LOCOMOÇÃO;22;12;10
2022;Brasil;SUDESTE;SP;MIRA ESTRELA;DEFICIÊNCIA VISUAL;6;3;3
2022;Brasil;SUDESTE;SP;MIRA ESTRELA;OUTROS;13;8;5
2022;Brasil;SUDESTE;SP;MIRACATU;DEFICIÊNCIA AUDITIVA;14;10;4
2022;Brasil;SUDESTE;SP;MIRACATU;DEFICIÊNCIA DE LOCOMOÇÃO;122;60;62
2022;Brasil;SUDESTE;SP;MIRACATU;DEFICIÊNCIA VISUAL;43;17;26
2022;Brasil;SUDESTE;SP;MIRACATU;DIFICULDADE PARA O EXERCÍCIO DO VOTO;6;0;6
2022;Brasil;SUDESTE;SP;MIRACATU;OUTROS;90;50;40
2022;Brasil;SUDESTE;SP;MIRANDÓPOLIS;DEFICIÊNCIA AUDITIVA;15;9;6
2022;Brasil;SUDESTE;SP;MIRANDÓPOLIS;DEFICIÊNCIA DE LOCOMOÇÃO;161;100;61
2022;Brasil;SUDESTE;SP;MIRANDÓPOLIS;DEFICIÊNCIA VISUAL;35;17;18
2022;Brasil;SUDESTE;SP;MIRANDÓPOLIS;DIFICULDADE PARA O EXERCÍCIO DO VOTO;9;0;9
2022;Brasil;SUDESTE;SP;MIRANDÓPOLIS;OUTROS;392;253;139
2022;Brasil;SUDESTE;SP;MIRANTE DO PARANAPANEMA;DEFICIÊNCIA AUDITIVA;3;1;2
2022;Brasil;SUDESTE;SP;MIRANTE DO PARANAPANEMA;DEFICIÊNCIA DE LOCOMOÇÃO;44;21;23
2022;Brasil;SUDESTE;SP;MIRANTE DO PARANAPANEMA;DEFICIÊNCIA VISUAL;5;2;3
2022;Brasil;SUDESTE;SP;MIRANTE DO PARANAPANEMA;DIFICULDADE PARA O EXERCÍCIO DO VOTO;17;1;16
2022;Brasil;SUDESTE;SP;MIRANTE DO PARANAPANEMA;OUTROS;49;22;27
2022;Brasil;SUDESTE;SP;MIRASSOL;DEFICIÊNCIA AUDITIVA;38;29;9
2022;Brasil;SUDESTE;SP;MIRASSOL;DEFICIÊNCIA DE LOCOMOÇÃO;133;75;58
2022;Brasil;SUDESTE;SP;MIRASSOL;DEFICIÊNCIA VISUAL;55;32;23
2022;Brasil;SUDESTE;SP;MIRASSOL;DIFICULDADE PARA O EXERCÍCIO DO VOTO;34;3;31
2022;Brasil;SUDESTE;SP;MIRASSOL;OUTROS;179;118;61
2022;Brasil;SUDESTE;SP;MIRASSOLÂNDIA;DEFICIÊNCIA AUDITIVA;4;4;0
2022;Brasil;SUDESTE;SP;MIRASSOLÂNDIA;DEFICIÊNCIA DE LOCOMOÇÃO;10;7;3
2022;Brasil;SUDESTE;SP;MIRASSOLÂNDIA;DEFICIÊNCIA VISUAL;7;7;0
2022;Brasil;SUDESTE;SP;MIRASSOLÂNDIA;DIFICULDADE PARA O EXERCÍCIO DO VOTO;2;1;1
2022;Brasil;SUDESTE;SP;MIRASSOLÂNDIA;OUTROS;18;13;5
2022;Brasil;SUDESTE;SP;MOCOCA;DEFICIÊNCIA AUDITIVA;14;10;4
2022;Brasil;SUDESTE;SP;MOCOCA;DEFICIÊNCIA DE LOCOMOÇÃO;50;32;18
2022;Brasil;SUDESTE;SP;MOCOCA;DEFICIÊNCIA VISUAL;24;14;10
2022;Brasil;SUDESTE;SP;MOCOCA;DIFICULDADE PARA O EXERCÍCIO DO VOTO;11;2;9
2022;Brasil;SUDESTE;SP;MOCOCA;OUTROS;71;29;42
2022;Brasil;SUDESTE;SP;MOGI DAS CRUZES;DEFICIÊNCIA AUDITIVA;163;129;34
2022;Brasil;SUDESTE;SP;MOGI DAS CRUZES;DEFICIÊNCIA DE LOCOMOÇÃO;950;657;293
2022;Brasil;SUDESTE;SP;MOGI DAS CRUZES;DEFICIÊNCIA VISUAL;311;205;106
2022;Brasil;SUDESTE;SP;MOGI DAS CRUZES;DIFICULDADE PARA O EXERCÍCIO DO VOTO;190;23;167
2022;Brasil;SUDESTE;SP;MOGI DAS CRUZES;OUTROS;1985;1351;634
2022;Brasil;SUDESTE;SP;MOGI GUAÇU;DEFICIÊNCIA AUDITIVA;58;47;11
2022;Brasil;SUDESTE;SP;MOGI GUAÇU;DEFICIÊNCIA DE LOCOMOÇÃO;183;118;65
2022;Brasil;SUDESTE;SP;MOGI GUAÇU;DEFICIÊNCIA VISUAL;79;54;25
2022;Brasil;SUDESTE;SP;MOGI GUAÇU;DIFICULDADE PARA O EXERCÍCIO DO VOTO;62;7;55
2022;Brasil;SUDESTE;SP;MOGI GUAÇU;OUTROS;165;101;64
2022;Brasil;SUDESTE;SP;MOGI MIRIM;DEFICIÊNCIA AUDITIVA;62;43;19
2022;Brasil;SUDESTE;SP;MOGI MIRIM;DEFICIÊNCIA DE LOCOMOÇÃO;387;188;199
2022;Brasil;SUDESTE;SP;MOGI MIRIM;DEFICIÊNCIA VISUAL;95;54;41
2022;Brasil;SUDESTE;SP;MOGI MIRIM;DIFICULDADE PARA O EXERCÍCIO DO VOTO;26;4;22
2022;Brasil;SUDESTE;SP;MOGI MIRIM;OUTROS;247;133;114
2022;Brasil;SUDESTE;SP;MOMBUCA;DEFICIÊNCIA DE LOCOMOÇÃO;1;1;0
2022;Brasil;SUDESTE;SP;MOMBUCA;DEFICIÊNCIA VISUAL;2;0;2
2022;Brasil;SUDESTE;SP;MOMBUCA;OUTROS;2;2;0
2022;Brasil;SUDESTE;SP;MONGAGUÁ;DEFICIÊNCIA AUDITIVA;56;35;21
2022;Brasil;SUDESTE;SP;MONGAGUÁ;DEFICIÊNCIA DE LOCOMOÇÃO;220;140;80
2022;Brasil;SUDESTE;SP;MONGAGUÁ;DEFICIÊNCIA VISUAL;91;58;33
2022;Brasil;SUDESTE;SP;MONGAGUÁ;DIFICULDADE PARA O EXERCÍCIO DO VOTO;32;6;26
2022;Brasil;SUDESTE;SP;MONGAGUÁ;OUTROS;293;181;112
2022;Brasil;SUDESTE;SP;MONTE ALEGRE DO SUL;DEFICIÊNCIA AUDITIVA;2;1;1
2022;Brasil;SUDESTE;SP;MONTE ALEGRE DO SUL;DEFICIÊNCIA DE LOCOMOÇÃO;7;2;5
2022;Brasil;SUDESTE;SP;MONTE ALEGRE DO SUL;DEFICIÊNCIA VISUAL;5;3;2
2022;Brasil;SUDESTE;SP;MONTE ALEGRE DO SUL;DIFICULDADE PARA O EXERCÍCIO DO VOTO;3;0;3
2022;Brasil;SUDESTE;SP;MONTE ALEGRE DO SUL;OUTROS;30;26;4
2022;Brasil;SUDESTE;SP;MONTE ALTO;DEFICIÊNCIA AUDITIVA;29;22;7
2022;Brasil;SUDESTE;SP;MONTE ALTO;DEFICIÊNCIA DE LOCOMOÇÃO;237;117;120
2022;Brasil;SUDESTE;SP;MONTE ALTO;DEFICIÊNCIA VISUAL;54;32;22
2022;Brasil;SUDESTE;SP;MONTE ALTO;DIFICULDADE PARA O EXERCÍCIO DO VOTO;45;2;43
2022;Brasil;SUDESTE;SP;MONTE ALTO;OUTROS;117;62;55
2022;Brasil;SUDESTE;SP;MONTE APRAZÍVEL;DEFICIÊNCIA AUDITIVA;7;7;0
2022;Brasil;SUDESTE;SP;MONTE APRAZÍVEL;DEFICIÊNCIA DE LOCOMOÇÃO;27;15;12
2022;Brasil;SUDESTE;SP;MONTE APRAZÍVEL;DEFICIÊNCIA VISUAL;13;7;6
2022;Brasil;SUDESTE;SP;MONTE APRAZÍVEL;DIFICULDADE PARA O EXERCÍCIO DO VOTO;11;3;8
2022;Brasil;SUDESTE;SP;MONTE APRAZÍVEL;OUTROS;25;15;10
2022;Brasil;SUDESTE;SP;MONTE AZUL PAULISTA;DEFICIÊNCIA AUDITIVA;12;6;6
2022;Brasil;SUDESTE;SP;MONTE AZUL PAULISTA;DEFICIÊNCIA DE LOCOMOÇÃO;29;13;16
2022;Brasil;SUDESTE;SP;MONTE AZUL PAULISTA;DEFICIÊNCIA VISUAL;13;8;5
2022;Brasil;SUDESTE;SP;MONTE AZUL PAULISTA;DIFICULDADE PARA O EXERCÍCIO DO VOTO;16;1;15
2022;Brasil;SUDESTE;SP;MONTE AZUL PAULISTA;OUTROS;13;12;1
2022;Brasil;SUDESTE;SP;MONTE CASTELO;DEFICIÊNCIA AUDITIVA;2;2;0
2022;Brasil;SUDESTE;SP;MONTE CASTELO;DEFICIÊNCIA DE LOCOMOÇÃO;11;6;5
2022;Brasil;SUDESTE;SP;MONTE CASTELO;DEFICIÊNCIA VISUAL;6;4;2
2022;Brasil;SUDESTE;SP;MONTE CASTELO;DIFICULDADE PARA O EXERCÍCIO DO VOTO;1;0;1
2022;Brasil;SUDESTE;SP;MONTE CASTELO;OUTROS;7;3;4
2022;Brasil;SUDESTE;SP;MONTE MOR;DEFICIÊNCIA AUDITIVA;38;28;10
2022;Brasil;SUDESTE;SP;MONTE MOR;DEFICIÊNCIA DE LOCOMOÇÃO;276;147;129
2022;Brasil;SUDESTE;SP;MONTE MOR;DEFICIÊNCIA VISUAL;47;22;25
2022;Brasil;SUDESTE;SP;MONTE MOR;DIFICULDADE PARA O EXERCÍCIO DO VOTO;17;1;16
2022;Brasil;SUDESTE;SP;MONTE MOR;OUTROS;187;81;106
2022;Brasil;SUDESTE;SP;MONTEIRO LOBATO;DEFICIÊNCIA AUDITIVA;1;0;1
2022;Brasil;SUDESTE;SP;MONTEIRO LOBATO;DEFICIÊNCIA DE LOCOMOÇÃO;18;10;8
2022;Brasil;SUDESTE;SP;MONTEIRO LOBATO;DEFICIÊNCIA VISUAL;3;0;3
2022;Brasil;SUDESTE;SP;MONTEIRO LOBATO;DIFICULDADE PARA O EXERCÍCIO DO VOTO;4;0;4
2022;Brasil;SUDESTE;SP;MONTEIRO LOBATO;OUTROS;22;12;10
2022;Brasil;SUDESTE;SP;MONÇÕES;DEFICIÊNCIA AUDITIVA;1;1;0
2022;Brasil;SUDESTE;SP;MONÇÕES;DEFICIÊNCIA DE LOCOMOÇÃO;24;18;6
2022;Brasil;SUDESTE;SP;MONÇÕES;DIFICULDADE PARA O EXERCÍCIO DO VOTO;1;0;1
2022;Brasil;SUDESTE;SP;MONÇÕES;OUTROS;21;12;9
2022;Brasil;SUDESTE;SP;MORRO AGUDO;DEFICIÊNCIA AUDITIVA;15;11;4
2022;Brasil;SUDESTE;SP;MORRO AGUDO;DEFICIÊNCIA DE LOCOMOÇÃO;73;35;38
2022;Brasil;SUDESTE;SP;MORRO AGUDO;DEFICIÊNCIA VISUAL;23;14;9
2022;Brasil;SUDESTE;SP;MORRO AGUDO;DIFICULDADE PARA O EXERCÍCIO DO VOTO;4;0;4
2022;Brasil;SUDESTE;SP;MORRO AGUDO;OUTROS;43;25;18
2022;Brasil;SUDESTE;SP;MORUNGABA;DEFICIÊNCIA AUDITIVA;12;11;1
2022;Brasil;SUDESTE;SP;MORUNGABA;DEFICIÊNCIA DE LOCOMOÇÃO;40;22;18
2022;Brasil;SUDESTE;SP;MORUNGABA;DEFICIÊNCIA VISUAL;57;39;18
2022;Brasil;SUDESTE;SP;MORUNGABA;DIFICULDADE PARA O EXERCÍCIO DO VOTO;9;1;8
2022;Brasil;SUDESTE;SP;MORUNGABA;OUTROS;49;34;15
2022;Brasil;SUDESTE;SP;MOTUCA;DEFICIÊNCIA AUDITIVA;1;1;0
2022;Brasil;SUDESTE;SP;MOTUCA;DEFICIÊNCIA DE LOCOMOÇÃO;7;3;4
2022;Brasil;SUDESTE;SP;MOTUCA;DEFICIÊNCIA VISUAL;3;2;1
2022;Brasil;SUDESTE;SP;MOTUCA;OUTROS;9;3;6
2022;Brasil;SUDESTE;SP;MURUTINGA DO SUL;DEFICIÊNCIA AUDITIVA;1;1;0
2022;Brasil;SUDESTE;SP;MURUTINGA DO SUL;DEFICIÊNCIA DE LOCOMOÇÃO;14;11;3
2022;Brasil;SUDESTE;SP;MURUTINGA DO SUL;DEFICIÊNCIA VISUAL;4;3;1
2022;Brasil;SUDESTE;SP;MURUTINGA DO SUL;DIFICULDADE PARA O EXERCÍCIO DO VOTO;1;1;0
2022;Brasil;SUDESTE;SP;MURUTINGA DO SUL;OUTROS;14;10;4
2022;Brasil;SUDESTE;SP;NANTES;DEFICIÊNCIA AUDITIVA;2;2;0
2022;Brasil;SUDESTE;SP;NANTES;DEFICIÊNCIA DE LOCOMOÇÃO;1;0;1
2022;Brasil;SUDESTE;SP;NANTES;DEFICIÊNCIA VISUAL;4;1;3
2022;Brasil;SUDESTE;SP;NANTES;DIFICULDADE PARA O EXERCÍCIO DO VOTO;3;2;1
2022;Brasil;SUDESTE;SP;NANTES;OUTROS;10;7;3
2022;Brasil;SUDESTE;SP;NARANDIBA;DEFICIÊNCIA AUDITIVA;2;1;1
2022;Brasil;SUDESTE;SP;NARANDIBA;DEFICIÊNCIA DE LOCOMOÇÃO;5;3;2
2022;Brasil;SUDESTE;SP;NARANDIBA;DEFICIÊNCIA VISUAL;1;1;0
2022;Brasil;SUDESTE;SP;NARANDIBA;OUTROS;15;12;3
2022;Brasil;SUDESTE;SP;NATIVIDADE DA SERRA;DEFICIÊNCIA AUDITIVA;15;12;3
2022;Brasil;SUDESTE;SP;NATIVIDADE DA SERRA;DEFICIÊNCIA DE LOCOMOÇÃO;11;7;4
2022;Brasil;SUDESTE;SP;NATIVIDADE DA SERRA;DEFICIÊNCIA VISUAL;4;3;1
2022;Brasil;SUDESTE;SP;NATIVIDADE DA SERRA;OUTROS;13;8;5
2022;Brasil;SUDESTE;SP;NAZARÉ PAULISTA;DEFICIÊNCIA DE LOCOMOÇÃO;19;13;6
2022;Brasil;SUDESTE;SP;NAZARÉ PAULISTA;DEFICIÊNCIA VISUAL;5;3;2
