cd_municipio;nm_municipio;nr_turno;qt_secoes_agregadas;qt_aptos_tot;qt_comparecimento;qt_votos_nom_validos;qt_votos_brancos;qt_total_vt_leg_validos;qt_total_votos_anulados;qt_votos_validos;qt_votos;qt_total_votos_nulos
87491;MONTENEGRO;1;1;48428;38048;36544;781;0;0;36544;38048;723
87505;PRESIDENTE LUCENA;1;0;2520;2273;2163;37;0;0;2163;2273;73
87513;MOSTARDAS;1;0;8927;7090;6767;149;0;0;6767;7090;174
87521;QUEVEDOS;1;0;2343;1911;1832;45;0;0;1832;1911;34
87530;MUÇUM;1;0;4117;3506;3364;88;0;0;3364;3506;54
87548;RIO DOS ÍNDIOS;1;0;2911;2354;2264;62;0;0;2264;2354;28
87556;NÃO-ME-TOQUE;1;0;13120;11172;10882;163;0;0;10882;11172;127
87564;SAGRADA FAMÍLIA;1;0;2250;1862;1813;31;0;0;1813;1862;18
87572;NONOAI;1;0;9460;7644;7409;126;0;0;7409;7644;109
87580;SALVADOR DAS MISSÕES;1;0;2621;2308;2217;48;0;0;2217;2308;43
87599;NOVA ARAÇÁ;1;0;3996;3314;3200;54;0;0;3200;3314;60
87602;SANTA CLARA DO SUL;1;0;5346;4631;4398;97;0;0;4398;4631;136
87610;NOVA BASSANO;1;0;7103;6204;6008;114;0;0;6008;6204;82
87629;SANTA TEREZA;1;0;1724;1504;1446;30;0;0;1446;1504;28
87637;NOVA BRÉSCIA;1;0;2723;2336;2282;21;0;0;2282;2336;33
87645;SANTO ANTÔNIO DO PALMA;1;0;1923;1661;1607;34;0;0;1607;1661;20
87653;NOVA PALMA;1;0;5164;4367;4246;61;0;0;4246;4367;60
87661;SANTO ANTÔNIO DO PLANALTO;1;0;2040;1785;1748;18;0;0;1748;1785;19
87670;NOVA PETRÓPOLIS;1;0;17074;14509;13944;221;0;0;13944;14509;344
87688;SANTO EXPEDITO DO SUL;1;0;2210;1893;1818;49;0;0;1818;1893;26
87696;NOVA PRATA;1;2;18436;15917;15405;251;0;0;15405;15917;261
87700;SÃO JOÃO DO POLÊSINE;1;0;2569;2100;2040;28;0;0;2040;2100;32
87718;NOVO HAMBURGO;1;0;180917;144673;139441;2559;0;0;139441;144673;2673
87726;SÃO JOSÉ DOS AUSENTES;1;0;3120;2422;2356;34;0;0;2356;2422;32
87734;OSÓRIO;1;0;37182;29292;28177;577;0;0;28177;29292;538
87742;SÃO JOSÉ DO INHACORÁ;1;1;2222;1954;1889;33;0;0;1889;1954;32
87750;PAIM FILHO;1;0;3832;3231;3145;42;0;0;3145;3231;44
87769;SÃO JOSÉ DAS MISSÕES;1;0;2191;1847;1796;26;0;0;1796;1847;25
87777;PALMEIRA DAS MISSÕES;1;4;23999;19862;19324;289;0;0;19324;19862;249
87785;SÃO MARTINHO DA SERRA;1;0;3078;2456;2369;43;0;0;2369;2456;44
87793;PALMITINHO;1;0;5912;5098;4956;74;0;0;4956;5098;68
87807;SÃO PEDRO DA SERRA;1;1;3125;2769;2638;60;0;0;2638;2769;71
87815;PANAMBI;1;0;31801;26507;25799;377;0;0;25799;26507;331
87823;SÃO PEDRO DO BUTIÁ;1;0;2542;2222;2156;31;0;0;2156;2222;35
87831;PARAÍ;1;0;6118;5207;4994;136;0;0;4994;5207;77
87840;SÃO VALENTIM DO SUL;1;0;2209;1853;1771;49;0;0;1771;1853;33
87858;PASSO FUNDO;1;0;150385;121173;117740;1964;0;0;117740;121173;1469
87866;SÃO VALÉRIO DO SUL;1;0;2254;1777;1741;10;0;0;1741;1777;26
87874;PEDRO OSÓRIO;1;0;6964;5422;5238;98;0;0;5238;5422;86
87882;SENTINELA DO SUL;1;0;4197;3398;3242;99;0;0;3242;3398;57
87890;PEJUÇARA;1;3;3091;2621;2557;34;0;0;2557;2621;30
87904;SÉRIO;1;2;2007;1726;1651;43;0;0;1651;1726;32
87912;PELOTAS;1;6;248685;202887;193552;4247;0;0;193552;202887;5088
87920;SERTÃO SANTANA;1;0;5335;4346;4210;79;0;0;4210;4346;57
87939;PINHEIRO MACHADO;1;1;10128;7663;7254;218;0;0;7254;7663;191
87947;SINIMBU;1;0;6802;6047;5824;101;0;0;5824;6047;122
87955;PIRATINI;1;2;14782;11895;11355;336;0;0;11355;11895;204
87963;TIRADENTES DO SUL;1;0;4577;3702;3571;53;0;0;3571;3702;78
87971;PLANALTO;1;0;8020;6446;6199;134;0;0;6199;6446;113
87980;TRAVESSEIRO;1;1;1960;1725;1668;27;0;0;1668;1725;30
87998;PORTÃO;1;0;25391;20870;20003;402;0;0;20003;20870;465
88005;TRÊS FORQUILHAS;1;0;2874;2391;2302;43;0;0;2302;2391;46
88013;PORTO ALEGRE;1;3;1104720;856337;827993;13601;0;0;827993;856337;14743
88021;TUPANCI DO SUL;1;0;1461;1210;1148;34;0;0;1148;1210;28
88030;PORTO LUCENA;1;0;3930;3235;3149;52;0;0;3149;3235;34
88048;UNIÃO DA SERRA;1;0;1505;1280;1247;21;0;0;1247;1280;12
88056;PORTO XAVIER;1;0;7722;6522;6319;101;0;0;6319;6522;102
88064;VALE DO SOL;1;0;8234;7071;6769;183;0;0;6769;7071;119
88072;PUTINGA;1;0;3878;3011;2894;74;0;0;2894;3011;43
88080;VALE REAL;1;0;4816;4091;3942;74;0;0;3942;4091;75
88099;QUARAÍ;1;0;17681;13671;13309;214;0;0;13309;13671;148
88102;VILA NOVA DO SUL;1;1;3783;2954;2829;82;0;0;2829;2954;43
88110;REDENTORA;1;0;6738;5160;5058;59;0;0;5058;5160;43
88129;VITÓRIA DAS MISSÕES;1;0;3334;2753;2701;28;0;0;2701;2753;24
88137;RESTINGA SÊCA;1;0;12411;10288;9937;213;0;0;9937;10288;138
88145;XANGRI-LÁ;1;0;12264;9884;9639;123;0;0;9639;9884;122
88153;RIO GRANDE;1;1;156177;118329;113290;2345;0;0;113290;118329;2694
88161;BOA VISTA DO SUL;1;0;2493;2092;2019;39;0;0;2019;2092;34
88170;RIO PARDO;1;0;29798;23165;22309;514;0;0;22309;23165;342
88188;DILERMANDO DE AGUIAR;1;0;3063;2448;2373;40;0;0;2373;2448;35
88196;ROCA SALES;1;0;7730;6741;6474;142;0;0;6474;6741;125
88200;CAPIVARI DO SUL;1;1;3702;3018;2920;43;0;0;2920;3018;55
88218;RODEIO BONITO;1;0;5094;4352;4258;50;0;0;4258;4352;44
88226;NOVA CANDELÁRIA;1;0;2529;2300;2185;59;0;0;2185;2300;56
88234;ROLANTE;1;1;16216;13896;13421;249;0;0;13421;13896;226
88242;FLORIANO PEIXOTO;1;1;1880;1543;1501;20;0;0;1501;1543;22
88250;RONDA ALTA;1;0;7303;6263;6124;91;0;0;6124;6263;48
88269;CHUVISCA;1;0;4231;3687;3531;98;0;0;3531;3687;58
88277;RONDINHA;1;0;4615;3958;3815;89;0;0;3815;3958;54
88285;ESPERANÇA DO SUL;1;0;3010;2558;2505;26;0;0;2505;2558;27
88293;ROQUE GONZALES;1;0;5386;4640;4486;82;0;0;4486;4640;72
88307;DOUTOR RICARDO;1;0;2092;1713;1645;36;0;0;1645;1713;32
88315;ROSÁRIO DO SUL;1;0;32082;23696;23004;397;0;0;23004;23696;295
88323;HERVEIRAS;1;0;2541;2132;2081;26;0;0;2081;2132;25
88331;SALVADOR DO SUL;1;1;5476;4808;4617;96;0;0;4617;4808;95
88340;CARAÁ;1;0;6406;5002;4777;141;0;0;4777;5002;84
88358;SANANDUVA;1;0;13231;11138;10729;265;0;0;10729;11138;144
88366;FAZENDA VILANOVA;1;0;3455;2903;2783;58;0;0;2783;2903;62
88374;SANTA BÁRBARA DO SUL;1;0;6952;5728;5555;119;0;0;5555;5728;54
88382;ITAARA;1;0;4265;3552;3464;49;0;0;3464;3552;39
88390;SANTA CRUZ DO SUL;1;0;105606;86510;83339;1697;0;0;83339;86510;1474
88404;ESTRELA VELHA;1;0;2931;2488;2371;62;0;0;2371;2488;55
88412;SANTA MARIA;1;1;209652;165731;160245;2997;0;0;160245;165731;2489
88420;BENJAMIN CONSTANT DO SUL;1;0;2071;1679;1652;15;0;0;1652;1679;12
88439;SANTANA DA BOA VISTA;1;1;6440;5084;4771;215;0;0;4771;5084;98
88447;MAÇAMBARÁ;1;0;3953;3050;2985;38;0;0;2985;3050;27
88455;SANT'ANA DO LIVRAMENTO;1;0;73658;52129;50558;986;0;0;50558;52129;585
88463;DOM PEDRO DE ALCÂNTARA;1;0;2450;2119;2063;28;0;0;2063;2119;28
88471;SANTA ROSA;1;2;57678;47489;46330;626;0;0;46330;47489;533
88480;UNISTALDA;1;0;2637;2123;2061;36;0;0;2061;2123;26
88498;SANTA VITÓRIA DO PALMAR;1;0;24529;17805;17175;332;0;0;17175;17805;298
88501;TURUÇU;1;1;3402;2787;2673;61;0;0;2673;2787;53
88510;SANTIAGO;1;0;40952;31054;29958;650;0;0;29958;31054;446
88528;CRISTAL DO SUL;1;0;2502;2133;2064;40;0;0;2064;2133;29
88536;SANTO ÂNGELO;1;2;60967;47084;45804;740;0;0;45804;47084;540
88544;MUITOS CAPÕES;1;0;2720;2187;2103;55;0;0;2103;2187;29
88552;SANTO ANTÔNIO DA PATRULHA;1;0;34027;26738;25584;670;0;0;25584;26738;484
88560;NOVA RAMADA;1;0;2020;1731;1685;23;0;0;1685;1731;23
88579;SANTO ANTÔNIO DAS MISSÕES;1;2;8659;6837;6628;124;0;0;6628;6837;85
88587;JARI;1;0;2823;2364;2233;90;0;0;2233;2364;41
88595;SANTO AUGUSTO;1;0;11212;9187;8925;123;0;0;8925;9187;139
88609;UBIRETAMA;1;0;1864;1650;1615;20;0;0;1615;1650;15
88617;SANTO CRISTO;1;0;12930;11051;10759;152;0;0;10759;11051;140
88625;BARRA DO QUARAÍ;1;0;3078;2348;2290;37;0;0;2290;2348;21
88633;SÃO BORJA;1;6;48448;36251;35333;494;0;0;35333;36251;424
88641;CERRITO;1;0;5460;4377;4141;152;0;0;4141;4377;84
88650;SÃO FRANCISCO DE ASSIS;1;0;14507;11808;11259;348;0;0;11259;11808;201
88668;VALE VERDE;1;0;3094;2546;2429;71;0;0;2429;2546;46
88676;SÃO FRANCISCO DE PAULA;1;0;15633;12797;12143;402;0;0;12143;12797;252
88684;NOVO CABRAIS;1;0;3663;3090;2977;63;0;0;2977;3090;50
88692;SÃO GABRIEL;1;0;45614;34122;33020;635;0;0;33020;34122;467
88706;SETE DE SETEMBRO;1;0;1794;1536;1487;31;0;0;1487;1536;18
88714;SÃO JERÔNIMO;1;0;15431;12724;12171;309;0;0;12171;12724;244
88722;TABAÍ;1;2;3861;3260;3158;54;0;0;3158;3260;48
88730;SÃO JOSÉ DO NORTE;1;0;20377;16743;15833;502;0;0;15833;16743;408
88749;VILA LÂNGARO;1;0;2135;1868;1809;38;0;0;1809;1868;21
88757;SÃO JOSÉ DO OURO;1;0;5764;4955;4740;132;0;0;4740;4955;83
88765;SENADOR SALGADO FILHO;1;0;2618;2289;2239;14;0;0;2239;2289;36
88773;SÃO LEOPOLDO;1;0;167872;131924;127340;2331;0;0;127340;131924;2253
88781;VESPASIANO CORRÊA;1;0;2234;1890;1822;50;0;0;1822;1890;18
88790;SÃO LOURENÇO DO SUL;1;9;35902;28330;27270;567;0;0;27270;28330;493
88803;MONTE ALEGRE DOS CAMPOS;1;0;3258;2486;2386;68;0;0;2386;2486;32
88811;SÃO LUIZ GONZAGA;1;3;26946;20339;19614;386;0;0;19614;20339;339
88820;MARQUES DE SOUZA;1;1;3479;2912;2805;48;0;0;2805;2912;59
88838;SÃO MARCOS;1;0;16122;14031;13364;274;0;0;13364;14031;393
88846;CHUÍ;1;0;4563;3340;3151;122;0;0;3151;3340;67
88854;SÃO MARTINHO;1;0;4857;4191;4059;57;0;0;4059;4191;75
88862;ARARICÁ;1;0;5751;4750;4587;82;0;0;4587;4750;81
88870;SÃO NICOLAU;1;1;4089;3352;3215;69;0;0;3215;3352;68
88889;PASSA SETE;1;0;3759;3163;3036;89;0;0;3036;3163;38
88897;SÃO PAULO DAS MISSÕES;1;5;5223;4407;4295;55;0;0;4295;4407;57
88900;TOROPI;1;0;2676;2285;2175;69;0;0;2175;2285;41
88919;SÃO PEDRO DO SUL;1;0;12751;10488;10006;263;0;0;10006;10488;219
88927;BALNEÁRIO PINHAL;1;0;9821;7144;6855;135;0;0;6855;7144;154
88935;SÃO SEBASTIÃO DO CAÍ;1;0;17122;14457;13939;253;0;0;13939;14457;265
88943;MAMPITUBA;1;0;2853;2423;2352;38;0;0;2352;2423;33
88951;SÃO SEPÉ;1;1;17046;13940;13495;262;0;0;13495;13940;183
88978;SÃO VALENTIM;1;0;3092;2612;2524;49;0;0;2524;2612;39
88986;ACEGUÁ;1;0;3833;3040;2963;46;0;0;2963;3040;31
88994;SAPIRANGA;1;0;62191;51183;49435;904;0;0;49435;51183;844
89001;ALMIRANTE TAMANDARÉ DO SUL;1;0;1895;1670;1624;20;0;0;1624;1670;26
89010;SAPUCAIA DO SUL;1;0;105646;82056;78979;1594;0;0;78979;82056;1483
89028;ARROIO DO PADRE;1;0;2697;2384;2322;34;0;0;2322;2384;28
89036;SARANDI;1;2;16718;14230;13897;194;0;0;13897;14230;139
89044;BOA VISTA DO CADEADO;1;0;2098;1745;1692;30;0;0;1692;1745;23
89052;SEBERI;1;0;9009;7680;7473;128;0;0;7473;7680;79
89060;BOA VISTA DO INCRA;1;0;2137;1868;1833;24;0;0;1833;1868;11
89079;SELBACH;1;0;4375;3726;3625;56;0;0;3625;3726;45
89087;BOZANO;1;0;2358;2044;2002;27;0;0;2002;2044;15
89095;SERAFINA CORRÊA;1;0;12519;10657;10178;240;0;0;10178;10657;239
89109;CANUDOS DO VALE;1;2;1819;1626;1573;31;0;0;1573;1626;22
89117;SERTÃO;1;1;4900;4244;4107;61;0;0;4107;4244;76
89125;CAPÃO BONITO DO SUL;1;1;2036;1711;1662;26;0;0;1662;1711;23
89133;SEVERIANO DE ALMEIDA;1;0;3439;2909;2782;74;0;0;2782;2909;53
89141;CAPÃO DO CIPÓ;1;0;2890;2331;2258;48;0;0;2258;2331;25
89150;CAPÃO DA CANOA;1;0;42264;32516;31420;554;0;0;31420;32516;542
89168;COQUEIRO BAIXO;1;0;1379;1157;1129;15;0;0;1129;1157;13
89176;SOBRADINHO;1;0;11386;9052;8709;192;0;0;8709;9052;151
89184;CORONEL PILAR;1;0;1512;1269;1226;33;0;0;1226;1269;10
89192;SOLEDADE;1;3;21526;18032;17466;275;0;0;17466;18032;291
89206;CRUZALTENSE;1;0;1987;1723;1672;29;0;0;1672;1723;22
89214;TAPEJARA;1;0;17056;14516;14042;255;0;0;14042;14516;219
89222;FORQUETINHA;1;0;2383;2095;1987;53;0;0;1987;2095;55
89230;TAPERA;1;0;7975;6779;6576;98;0;0;6576;6779;105
89247;SANTA CECÍLIA DO SUL;1;0;1820;1568;1516;35;0;0;1516;1568;17
89249;ITATI;1;0;3275;2686;2599;42;0;0;2599;2686;45
89257;TAPES;1;3;11422;9164;8821;186;0;0;8821;9164;157
89265;JACUIZINHO;1;0;1965;1689;1653;25;0;0;1653;1689;11
89273;TAQUARA;1;3;41938;33416;32244;612;0;0;32244;33416;560
89281;LAGOA BONITA DO SUL;1;0;2336;1919;1862;31;0;0;1862;1919;26
89290;TAQUARI;1;0;19462;16308;15659;386;0;0;15659;16308;263
89303;MATO QUEIMADO;1;0;1615;1345;1309;19;0;0;1309;1345;17
89311;TENENTE PORTELA;1;0;10407;8607;8379;107;0;0;8379;8607;121
89320;NOVO XINGU;1;0;1587;1332;1300;24;0;0;1300;1332;8
89338;TORRES;1;0;31449;24266;23165;476;0;0;23165;24266;625
89346;PAULO BENTO;1;0;2052;1832;1775;30;0;0;1775;1832;27
89354;TRAMANDAÍ;1;0;37291;27277;26333;499;0;0;26333;27277;445
89362;PINHAL DA SERRA;1;0;2470;1905;1842;46;0;0;1842;1905;17
89370;TRÊS COROAS;1;0;17502;14887;14336;294;0;0;14336;14887;257
89389;QUATRO IRMÃOS;1;0;1635;1409;1367;18;0;0;1367;1409;24
89397;TRÊS DE MAIO;1;3;17902;15413;14971;250;0;0;14971;15413;192
89400;ROLADOR;1;0;2341;1952;1890;40;0;0;1890;1952;22
89419;TRÊS PASSOS;1;0;18422;15658;15145;226;0;0;15145;15658;287
89435;TRIUNFO;1;0;21951;17563;16886;329;0;0;16886;17563;348
89443;SANTA MARGARIDA DO SUL;1;0;2628;2166;2102;36;0;0;2102;2166;28
89451;TUCUNDUVA;1;0;4756;4045;3945;32;0;0;3945;4045;68
89460;SÃO JOSÉ DO SUL;1;0;1948;1737;1645;49;0;0;1645;1737;43
89478;TUPANCIRETÃ;1;0;16276;13003;12581;242;0;0;12581;13003;180
89486;SÃO PEDRO DAS MISSÕES;1;0;1589;1322;1276;31;0;0;1276;1322;15
89494;TUPARENDI;1;0;7107;5937;5802;80;0;0;5802;5937;55
89508;TIO HUGO;1;0;2526;2194;2129;39;0;0;2129;2194;26
89516;URUGUAIANA;1;20;87692;63063;61497;853;0;0;61497;63063;713
89524;WESTFALIA;1;0;2604;2283;2205;47;0;0;2205;2283;31
89532;VACARIA;1;0;47205;36736;35358;811;0;0;35358;36736;567
89540;PINTO BANDEIRA;1;0;2404;2038;1965;28;0;0;1965;2038;45
89559;VENÂNCIO AIRES;1;0;53500;44551;42783;965;0;0;42783;44551;803
89567;PEDRAS ALTAS;1;0;2000;1564;1535;16;0;0;1535;1564;13
89575;VERA CRUZ;1;0;18542;16662;16006;337;0;0;16006;16662;319
89591;VERANÓPOLIS;1;5;18141;15684;15073;325;0;0;15073;15684;286
89613;VIADUTOS;1;0;4167;3587;3457;75;0;0;3457;3587;55
89630;VIAMÃO;1;0;162845;130468;124315;3106;0;0;124315;130468;3047
89656;VICENTE DUTRA;1;4;3795;3116;3037;41;0;0;3037;3116;38
89672;PALMARES DO SUL;1;0;10859;8162;7910;122;0;0;7910;8162;130
89699;VICTOR GRAEFF;1;0;2508;2124;2069;41;0;0;2069;2124;14
89710;TAVARES;1;0;4540;3604;3464;57;0;0;3464;3604;83
89737;CAPÃO DO LEÃO;1;1;17879;14771;14078;389;0;0;14078;14771;304
89753;SALTO DO JACUÍ;1;0;8004;6472;6264;118;0;0;6264;6472;90
89770;COTIPORÃ;1;1;3504;2999;2866;74;0;0;2866;2999;59
89788;COLNIZA;1;6;17701;12442;12178;126;0;0;12178;12442;138
89796;COLÍDER;1;12;24009;18005;17540;199;0;0;17540;18005;266
89800;CURVELÂNDIA;1;0;4336;3396;3305;18;0;0;3305;3396;73
89818;NOVA BRASILÂNDIA;1;12;3671;2785;2712;19;0;0;2712;2785;54
89826;NOVA SANTA HELENA;1;1;2929;2271;2204;20;0;0;2204;2271;47
89834;PARANATINGA;1;3;15658;11205;10978;94;0;0;10978;11205;133
89843;SANTO ANTÔNIO DO LESTE;1;0;2641;1827;1774;15;0;0;1774;1827;38
89850;SINOP;1;6;108398;82876;81031;867;0;0;81031;82876;978
89877;ALTA FLORESTA;1;24;41455;30687;29932;319;0;0;29932;30687;436
89893;ARAPUTANGA;1;6;12029;8745;8480;109;0;0;8480;8745;156
89915;JAURU;1;17;7652;5049;4913;42;0;0;4913;5049;94
89931;SÃO JOSÉ DOS QUATRO MARCOS;1;11;14258;10266;9871;148;0;0;9871;10266;247
89958;RIO BRANCO;1;7;3977;3030;2923;34;0;0;2923;3030;73
89960;RONDOLÂNDIA;1;0;2757;1907;1882;9;0;0;1882;1907;16
89974;SALTO DO CÉU;1;10;2925;2281;2223;21;0;0;2223;2281;37
89990;PONTES E LACERDA;1;12;32161;23415;22742;269;0;0;22742;23415;404
90018;ACORIZAL;1;0;6661;5576;5471;34;0;0;5471;5576;71
90026;SÃO JOSÉ DO POVO;1;1;2770;2114;2043;25;0;0;2043;2114;46
90034;ÁGUA CLARA;1;0;12237;8347;8084;89;0;0;8084;8347;174
90042;ALTO BOA VISTA;1;0;4134;2934;2885;15;0;0;2885;2934;34
90050;ALTO ARAGUAIA;1;0;12255;8983;8668;103;0;0;8668;8983;212
90069;QUERÊNCIA;1;1;15013;10744;10581;67;0;0;10581;10744;96
90077;ALTO GARÇAS;1;0;8253;6213;6038;57;0;0;6038;6213;118
90085;CANABRAVA DO NORTE;1;0;3692;2598;2563;14;0;0;2563;2598;21
90093;ALTO PARAGUAI;1;13;6128;4645;4522;39;0;0;4522;4645;84
90107;SANTA CARMEM;1;0;3699;2881;2813;30;0;0;2813;2881;38
90115;AMAMBAI;1;0;26302;20006;19528;145;0;0;19528;20006;333
90123;NOVA MARINGÁ;1;0;4273;3032;2975;16;0;0;2975;3032;41
90131;ANASTÁCIO;1;2;18172;13545;13256;107;0;0;13256;13545;182
90140;NOVA GUARITA;1;1;3900;2882;2814;28;0;0;2814;2882;40
90158;ANAURILÂNDIA;1;0;6224;4700;4573;25;0;0;4573;4700;102
90166;NOVA MARILÂNDIA;1;1;2688;2046;2006;16;0;0;2006;2046;24
90174;ANTÔNIO JOÃO;1;0;7595;5899;5699;41;0;0;5699;5899;159
90182;PORTO ESTRELA;1;4;3123;2401;2351;10;0;0;2351;2401;40
90190;APARECIDA DO TABOADO;1;1;19275;13819;13301;186;0;0;13301;13819;332
90204;GLÓRIA D'OESTE;1;1;2652;2045;1982;17;0;0;1982;2045;46
90212;AQUIDAUANA;1;14;35774;26410;25838;214;0;0;25838;26410;358
90220;TABAPORÃ;1;0;7058;5065;4964;44;0;0;4964;5065;57
90239;ARAGUAINHA;1;0;1041;833;814;2;0;0;814;833;17
90247;SÃO JOSÉ DO XINGU;1;1;4470;2944;2860;27;0;0;2860;2944;57
90255;ARENÁPOLIS;1;6;8042;6122;5962;57;0;0;5962;6122;103
90263;APIACÁS;1;0;5707;4262;4165;36;0;0;4165;4262;61
90271;ARIPUANÃ;1;8;13979;9352;9146;93;0;0;9146;9352;113
90280;CONFRESA;1;6;22053;16157;15782;158;0;0;15782;16157;217
90298;BANDEIRANTES;1;1;6146;4793;4672;31;0;0;4672;4793;90
90301;LAMBARI D'OESTE;1;6;4388;3150;3068;20;0;0;3068;3150;62
90310;BARÃO DE MELGAÇO;1;4;6134;4996;4897;23;0;0;4897;4996;76
90328;SANTO AFONSO;1;5;2278;1743;1721;7;0;0;1721;1743;15
90336;BARRA DO BUGRES;1;8;24063;17887;17367;184;0;0;17367;17887;336
90344;PLANALTO DA SERRA;1;3;2650;2030;1985;12;0;0;1985;2030;33
90352;BARRA DO GARÇAS;1;73;47592;34232;33201;389;0;0;33201;34232;642
90360;NOVA MONTE VERDE;1;0;6099;4444;4331;51;0;0;4331;4444;62
90379;BATAGUASSU;1;0;19310;14098;13601;224;0;0;13601;14098;273
90387;NOVA BANDEIRANTES;1;0;9301;6608;6471;51;0;0;6471;6608;86
90395;BATAYPORÃ;1;0;8158;6226;6021;67;0;0;6021;6226;138
90409;SÃO PEDRO DA CIPA;1;0;3620;2766;2680;26;0;0;2680;2766;60
90417;BELA VISTA;1;3;16255;11946;11667;92;0;0;11667;11946;187
90425;COTRIGUAÇU;1;11;8508;6201;6045;62;0;0;6045;6201;94
90433;BONITO;1;1;17582;13562;13237;114;0;0;13237;13562;211
90441;RIBEIRÃOZINHO;1;0;2104;1674;1650;4;0;0;1650;1674;20
90450;BRASILÂNDIA;1;4;9455;6443;6237;73;0;0;6237;6443;133
90468;BRASNORTE;1;4;11822;8354;8174;68;0;0;8174;8354;112
90476;CÁCERES;1;27;65855;47577;46454;429;0;0;46454;47577;694
90484;CAMPO NOVO DO PARECIS;1;0;26832;19949;19499;196;0;0;19499;19949;254
90492;CAMAPUÃ;1;1;11086;8578;8378;69;0;0;8378;8578;131
90506;CAMPO VERDE;1;3;31570;24085;23548;239;0;0;23548;24085;298
90514;CAMPO GRANDE;1;84;640807;528351;510748;6700;0;0;510748;528351;10903
90522;CLÁUDIA;1;1;8154;6294;6162;54;0;0;6162;6294;78
90530;CARACOL;1;0;4542;3515;3459;14;0;0;3459;3515;42
90549;CASTANHEIRA;1;10;5727;4271;4156;44;0;0;4156;4271;71
90557;CAARAPÓ;1;0;20829;16362;15870;153;0;0;15870;16362;339
90565;JANGADA;1;3;6936;5584;5468;28;0;0;5468;5584;88
90573;CASSILÂNDIA;1;0;16075;11383;10909;158;0;0;10909;11383;316
90581;JURUENA;1;1;6321;4551;4453;51;0;0;4453;4551;47
90590;CHAPADA DOS GUIMARÃES;1;11;16716;12836;12558;72;0;0;12558;12836;206
90603;LUCAS DO RIO VERDE;1;2;49453;37126;36336;375;0;0;36336;37126;415
90611;CORGUINHO;1;1;4030;3056;2982;22;0;0;2982;3056;52
90620;MATUPÁ;1;0;13219;9770;9572;82;0;0;9572;9770;116
90638;CORUMBÁ;1;26;70677;52639;51383;492;0;0;51383;52639;764
90646;NOVA MUTUM;1;1;32360;24771;24316;221;0;0;24316;24771;234
90654;COXIM;1;6;26119;19178;18686;183;0;0;18686;19178;309
90662;RIBEIRÃO CASCALHEIRA;1;1;7296;5152;5046;37;0;0;5046;5152;69
90670;CUIABÁ;1;59;428128;358944;348309;3800;0;0;348309;358944;6835
90689;TAPURAH;1;0;9016;6630;6504;59;0;0;6504;6630;67
90697;DIAMANTINO;1;21;16349;12448;12161;123;0;0;12161;12448;164
90700;PONTAL DO ARAGUAIA;1;0;4942;3804;3721;37;0;0;3721;3804;46
90719;DOM AQUINO;1;4;6334;4850;4719;37;0;0;4719;4850;94
90727;SAPEZAL;1;0;19042;13268;13001;103;0;0;13001;13268;164
90735;DOURADOS;1;7;170006;134640;130204;1685;0;0;130204;134640;2751
90743;CAMPOS DE JÚLIO;1;0;5284;3909;3834;32;0;0;3834;3909;43
90751;FÁTIMA DO SUL;1;3;16528;13071;12661;151;0;0;12661;13071;259
90760;CARLINDA;1;0;7848;5837;5665;80;0;0;5665;5837;92
90778;GENERAL CARNEIRO;1;12;4138;3120;3048;16;0;0;3048;3120;56
90786;FELIZ NATAL;1;1;6257;4593;4508;29;0;0;4508;4593;56
90794;GLÓRIA DE DOURADOS;1;1;7715;6094;5879;79;0;0;5879;6094;136
90808;NOVO MUNDO;1;0;5271;3879;3793;44;0;0;3793;3879;42
90816;GUIA LOPES DA LAGUNA;1;4;7729;5738;5547;59;0;0;5547;5738;132
90824;GAÚCHA DO NORTE;1;4;5408;3992;3922;31;0;0;3922;3992;39
90832;GUIRATINGA;1;11;8377;6422;6254;39;0;0;6254;6422;129
90840;UNIÃO DO SUL;1;0;3018;2255;2236;9;0;0;2236;2255;10
90859;IGUATEMI;1;0;10607;7811;7602;68;0;0;7602;7811;141
90867;NOVA LACERDA;1;0;4617;3124;3053;21;0;0;3053;3124;50
90875;INOCÊNCIA;1;0;6522;4622;4454;48;0;0;4454;4622;120
90883;NOVA UBIRATÃ;1;1;7669;5627;5515;49;0;0;5515;5627;63
90891;ITAPORÃ;1;0;13968;11302;10930;134;0;0;10930;11302;238
90905;BOM JESUS DO ARAGUAIA;1;1;5012;3481;3433;12;0;0;3433;3481;36
90913;ITIQUIRA;1;0;9113;6663;6470;70;0;0;6470;6663;123
90921;SERRA NOVA DOURADA;1;0;1624;1156;1140;9;0;0;1140;1156;7
90930;IVINHEMA;1;1;20481;15906;15403;178;0;0;15403;15906;325
90948;NOVO SANTO ANTÔNIO;1;0;1852;1290;1273;4;0;0;1273;1290;13
90956;JACIARA;1;1;20102;15658;15195;147;0;0;15195;15658;316
90964;NOVA NAZARÉ;1;0;2753;1794;1718;8;0;0;1718;1794;68
90972;JARAGUARI;1;1;5233;4085;3982;29;0;0;3982;4085;74
90980;SANTA CRUZ DO XINGU;1;0;1872;1320;1291;8;0;0;1291;1320;21
90999;JARDIM;1;3;18315;13331;12950;144;0;0;12950;13331;237
91006;CONQUISTA D'OESTE;1;0;3024;2163;2117;14;0;0;2117;2163;32
